pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.589709783,679,1.11,0.023239818,7,0.374544069,393,4,12,2
7.560917903,925,1.94,0.007534947,6,0.333068002,402,3,5,1
7.509875719,962,1.05,0.016095294,7,0.405338442,422,1,12,1
7.53358484,639,1.16,0.017986167,7,0.312575264,401,1,18,1
7.583331317,770,3.28,0.021167299,8,0.345182886,418,3,12,1
7.595181621,927,1.32,0.016403899,6,0.37416123,394,3,9,0
7.54427308,714,3.64,0.006410926,6,0.362203202,419,2,2,1
7.537680952,772,1.7,0.023736473,8,0.387146672,428,1,17,1
7.587525075,901,2.5,0.006860391,6,0.401516299,420,1,1,1
7.509414771,641,2.45,0.01071555,7,0.324415989,420,1,14,1
7.59263957,678,3.72,0.029552518,8,0.371554694,408,1,17,1
7.542395836,977,2.75,0.016463757,6,0.313424673,392,2,7,0
7.531496064,899,0.95,0.028338101,8,0.333780522,420,3,13,1
7.590740132,882,1.96,0.026990849,6,0.354423415,404,3,12,1
7.564897532,678,1.35,0.016480262,7,0.305718917,428,1,15,1
7.584951146,973,0.82,0.010428095,8,0.373239015,401,1,20,1
7.520273682,895,2.05,0.006239757,6,0.334075181,404,4,5,1
7.514240678,725,1.03,0.008250935,8,0.406591517,414,1,12,1
7.570945251,892,1.3,0.002605464,7,0.341983611,404,3,19,1
7.568334129,737,2.46,0.029711078,8,0.395384852,419,2,20,1
7.549164926,658,3.22,0.009179952,6,0.391197534,404,3,7,1
7.500802607,761,0.28,0.000489836,8,0.302212077,404,1,13,1
7.565780369,756,0.97,0.02427835,7,0.338659764,423,1,5,1
7.584985502,974,4.13,0.019214695,6,0.400465363,427,3,16,1
7.597358584,720,2.64,0.022168073,7,0.3200117,418,4,16,1
7.544374012,778,0.4,0.002052041,6,0.32287188,400,3,6,1
7.532552138,720,1.61,0.024145362,8,0.39591812,417,1,15,1
7.526218394,683,1.79,0.015734302,8,0.306554255,425,2,7,1
7.577064852,865,0.29,0.017725377,6,0.380087912,427,3,19,1
7.513578705,776,2.17,0.004523236,6,0.388419022,418,3,12,1
7.514027029,888,2.04,0.025277991,7,0.363966318,423,3,12,1
7.573669619,962,3.68,0.010792552,7,0.303335578,402,3,4,1
7.545629657,885,2.05,0.026029002,7,0.390254432,402,1,1,1
7.502866035,670,4.1,0.019111821,7,0.405241837,403,2,7,1
7.58728888,809,3.8,0.00161356,7,0.343933283,413,1,6,1
7.566673761,773,1.23,0.025191191,6,0.33304863,393,2,2,2
7.551528986,971,1.61,0.001876015,8,0.380587528,422,4,3,1
7.53242962,876,2.05,0.014992731,6,0.406634925,394,2,14,0
7.53216987,967,4.09,0.012623636,6,0.328110528,406,3,17,1
7.505285506,937,3.65,0.006368026,8,0.360240414,402,1,10,1
7.560645654,720,0.98,0.012929447,8,0.361595592,410,1,19,1
7.575895486,871,1.47,0.008976818,6,0.40018343,402,3,5,1
7.53109633,958,4.02,0.003164066,8,0.407046321,395,4,17,0
7.507209109,799,3.59,0.027291175,8,0.338772576,395,4,5,2
7.563196122,785,2.18,0.025790571,7,0.313414869,401,4,10,1
7.51548532,777,1.83,0.010205306,6,0.390837938,415,4,3,1
7.546515544,714,2.78,0.023296875,8,0.373922436,400,2,8,1
7.539819169,738,3.2,0.011369965,6,0.368341949,415,2,10,1
7.596161003,955,2.43,0.023400546,6,0.408522204,415,3,5,1
7.585701453,836,2.44,0.024617335,6,0.349185073,416,1,8,1
7.564465051,899,2.39,0.007889473,7,0.374103645,426,2,1,1
7.56146196,735,2.46,0.002486522,7,0.40338553,414,4,6,1
7.514861502,891,0.21,0.025976336,8,0.352711627,430,2,17,1
7.563274468,630,3.94,0.018659166,6,0.390056265,424,3,18,1
7.546275168,696,1.29,0.006576858,8,0.365026447,424,2,7,1
7.595884548,705,2.61,0.020593578,7,0.327853641,397,2,4,2
7.51685812,793,3.46,0.018424969,8,0.329702578,393,1,20,2
7.594599788,784,3.75,9.30E-05,6,0.308659142,394,1,1,0
7.564711313,643,3.07,0.008481558,7,0.333899648,400,1,6,1
7.573331394,965,3.04,0.016746968,8,0.408597021,422,2,9,1
7.590998001,849,1.73,0.029361596,7,0.33823745,419,4,11,1
7.599961793,622,4.15,0.000109157,6,0.398950383,399,2,9,0
7.515209286,837,3.64,0.024975354,7,0.342456496,395,2,8,2
7.547883607,918,0.7,0.029947191,6,0.338245505,402,3,6,1
7.589817827,758,1.88,0.006671161,7,0.322582969,397,4,8,2
7.534802601,680,3.48,0.017983295,6,0.338868265,424,2,18,1
7.592660928,712,3.51,0.022065166,7,0.358191306,390,4,16,2
7.533373189,940,0.98,0.018964058,6,0.364675638,428,4,18,1
7.566324151,699,2.9,0.020562638,6,0.336744628,396,1,4,2
7.502775414,699,0.98,0.016757778,7,0.377923983,415,1,3,1
7.598216915,850,3.91,0.005505966,8,0.401127059,393,1,12,0
7.595731208,907,0.15,0.021929343,7,0.319969152,430,3,20,1
7.543081426,887,2.48,0.021443086,8,0.322440599,428,4,5,1
7.500507557,803,2.92,0.004240946,6,0.318963742,395,2,2,0
7.577571925,726,3.56,0.018956048,7,0.329309778,423,4,5,1
7.524709139,708,3.27,0.000453964,6,0.349147079,390,1,19,0
7.591349356,895,4.12,0.001551055,6,0.310879332,407,4,13,1
7.588235506,765,1,0.018450187,7,0.330786358,424,4,20,1
7.543039561,962,1.39,0.023931334,7,0.301657243,402,3,17,1
7.560892926,811,1.72,0.02500326,7,0.358679318,426,2,15,1
7.561786414,961,2.51,0.01692243,7,0.320408108,391,1,10,0
7.551123492,761,0.36,0.020350599,8,0.356799905,418,2,7,1
7.54889386,647,4.19,0.005799247,6,0.347163693,428,4,7,1
7.565802256,643,2.48,0.00686852,8,0.300983654,419,2,14,1
7.505668703,945,2.59,0.008557474,8,0.356935522,408,1,17,1
7.576040815,973,0.94,0.013358206,6,0.359527363,398,4,6,0
7.568855897,690,0.4,0.009629696,6,0.384909233,396,4,6,2
7.597623052,838,2.45,0.016404199,8,0.355108092,412,1,20,1
7.525257533,829,1.54,0.029888897,6,0.372090612,399,1,15,2
7.598097376,755,1.05,0.009584462,6,0.365426797,420,4,2,1
7.594080764,677,2.89,0.029500609,8,0.328223196,412,4,2,1
7.566811884,896,0.88,0.019392048,8,0.400729689,419,1,4,1
7.559350714,890,1.26,0.000226503,6,0.322462064,404,3,9,1
7.598720056,886,1.42,0.012730876,7,0.35293281,429,3,19,1
7.578346299,813,0.32,0.009000015,6,0.32626991,420,4,16,1
7.538249354,859,0.82,0.026924453,8,0.303578219,405,3,15,1
7.562625248,894,2.43,0.024559819,8,0.344251981,426,4,6,1
7.531874507,772,2.81,0.024199874,6,0.397969617,397,2,20,2
7.584096519,663,1.2,0.00993302,7,0.302996521,400,4,16,1
7.554184059,745,1.39,0.000106615,7,0.31917775,396,4,10,0
7.543295167,626,3.78,0.019233398,8,0.389687301,410,4,3,1
7.514142329,821,3.42,0.018504766,6,0.349263756,414,1,11,1
7.592096731,639,1.9,0.01353852,8,0.392093658,404,3,16,1
7.550844607,746,1.21,0.018396983,8,0.318282769,408,3,13,1
7.543916369,633,1.32,0.005188594,6,0.356829852,395,1,17,2
7.584559213,979,3.2,0.018180474,7,0.377914814,401,1,17,1
7.547738225,850,0.82,0.026508218,8,0.359009477,397,4,10,2
7.514754736,858,3.24,0.008565964,8,0.320158985,426,4,5,1
7.559202583,912,1.94,0.000249452,6,0.346344928,393,1,5,0
7.509050501,803,3.02,0.020667147,6,0.395430885,415,2,20,1
7.5615204,889,1.68,0.007384766,6,0.383723223,402,2,2,1
7.590914556,739,4.16,0.012202038,6,0.332330151,420,1,10,1
7.512349698,702,3.9,0.003050037,7,0.353412408,405,4,16,1
7.507785715,637,1.84,0.029884241,8,0.362851097,405,2,20,1
7.586304621,943,1.45,0.01451051,8,0.300066874,405,2,9,1
7.515852625,768,2.54,0.024831254,6,0.401342602,401,1,4,1
7.599555153,882,3.74,0.014689532,8,0.390816171,424,3,9,1
7.596649514,969,3.33,0.017675899,6,0.385890118,413,4,6,1
7.591141183,794,2.38,0.017488768,7,0.363516505,410,2,7,1
7.583037543,744,0.6,0.00369173,6,0.333890688,415,2,20,1
7.567516779,781,3.48,0.000885847,7,0.362051064,393,3,7,0
7.536886576,838,1.48,0.023251502,6,0.351681256,416,1,16,1
7.59132591,665,3.83,0.022325117,8,0.321004385,417,2,11,1
7.55753246,954,2.07,0.027347669,7,0.35554878,407,4,13,1
7.566679554,935,0.45,0.018809606,6,0.339699008,424,1,6,1
7.549296265,786,1.68,0.01374436,6,0.352862077,416,4,13,1
7.509332007,917,1,0.005290431,7,0.387321503,404,1,15,1
7.529098059,873,1.42,0.027602096,6,0.369366865,404,1,2,1
7.544525642,792,0.32,0.026408589,6,0.35772105,423,1,19,1
7.570809088,764,2.04,0.027111695,7,0.3561366,395,3,20,2
7.582940281,661,3.62,0.000962862,8,0.379947716,422,4,10,1
7.526025663,946,1.65,0.00154577,7,0.30607687,397,4,5,0
7.534202049,893,1.65,0.021952017,8,0.329861952,400,3,1,1
7.571952297,847,3.96,0.025159098,7,0.389070575,424,1,8,1
7.585647669,929,1.36,0.001738521,6,0.315568819,399,3,16,0
7.553716156,670,2.93,0.009614699,8,0.388472194,423,4,11,1
7.518036319,904,2.84,0.017761116,8,0.401853321,425,1,11,1
7.553325648,962,3.34,0.000862876,7,0.395568464,399,1,12,0
7.552124296,656,4.04,0.018113267,7,0.339506951,426,4,1,1
7.532569389,766,2.29,0.000994674,7,0.333636718,409,1,2,1
7.595296049,971,2.48,0.026653802,7,0.322005072,416,2,14,1
7.59633109,832,2.85,0.009161596,6,0.355474841,417,1,6,1
7.576007554,751,0.6,0.018008599,6,0.374708339,395,3,10,2
7.509116143,648,4.02,0.000612964,8,0.312470554,417,1,10,1
7.547597855,892,3.11,0.008856715,6,0.39704094,404,3,12,1
7.558687644,692,3.52,0.014384621,6,0.385840449,412,2,1,1
7.550998986,631,3.34,0.018561703,7,0.35968544,419,4,10,1
7.591700343,746,3.93,0.000518755,6,0.364576379,405,1,19,1
7.555061485,919,0.25,0.011919097,8,0.333971122,425,4,18,1
7.555279316,810,0.51,0.004943364,7,0.341596993,410,3,5,1
7.569636704,783,1.72,0.01263702,7,0.352675656,422,3,13,1
7.528676252,747,3.12,0.006472407,7,0.374568157,411,3,6,1
7.579415339,781,3.63,0.00213122,7,0.393483514,421,3,17,1
7.548686201,903,1.89,0.00149209,7,0.342757301,398,4,12,0
7.504014539,930,2.76,0.004158381,6,0.311372738,416,3,12,1
7.584998669,920,1.96,0.019001806,8,0.339164079,398,2,16,0
7.552994754,914,2.15,0.008806145,6,0.392262463,398,2,11,0
7.543354478,818,2.99,0.003734863,8,0.363089098,404,1,15,1
7.522536506,915,2.23,0.017425406,8,0.302039276,407,3,5,1
7.572428108,947,0.81,0.007159201,6,0.325631676,421,3,8,1
7.591636096,839,3.63,0.014310178,8,0.388443229,393,2,4,2
7.51284561,857,2.9,0.027670777,6,0.386654739,413,2,6,1
7.511972769,884,0.97,0.000127542,7,0.330337001,404,3,17,1
7.55692076,760,3.18,0.017205176,7,0.3393599,419,1,19,1
7.5389478,915,4.02,0.005262877,8,0.409140756,407,1,5,1
7.502561668,824,1.73,0.026071633,6,0.313668795,412,3,13,1
7.515723485,669,3.81,0.009329992,6,0.32246658,398,3,14,2
7.537122006,749,2.63,0.006234007,6,0.395366132,395,3,20,2
7.595840528,968,3.88,0.00646148,6,0.324284104,410,1,5,1
7.556505466,808,3.32,0.006742692,6,0.302901292,393,1,16,2
7.510130584,792,0.72,0.014370705,6,0.345391306,408,3,19,1
7.527474527,630,2.75,0.021095973,7,0.344107334,399,2,4,2
7.508189655,918,3.94,0.029566756,6,0.37234768,421,2,14,1
7.58064105,875,2.7,0.007464248,6,0.37628492,403,1,16,1
7.567757286,682,3.23,0.014913875,7,0.33214564,391,4,1,2
7.531949564,637,0.69,0.01179662,8,0.409343582,406,4,4,1
7.563561068,850,3.47,0.016671089,6,0.394332998,415,3,13,1
7.54977084,826,1.69,0.022820172,7,0.317007428,408,3,11,1
7.52091333,730,1.53,0.015704982,7,0.320916648,397,2,11,2
7.573179314,790,2.96,0.019571101,8,0.391314265,407,2,7,1
7.515851845,656,1.13,0.029340632,7,0.366712209,407,1,7,1
7.55597229,968,2.85,0.009935447,7,0.366740616,422,2,11,1
7.593758353,627,0.2,0.026521636,7,0.402362978,410,4,8,1
7.51388988,704,3.49,0.003648607,7,0.398816073,410,1,11,1
7.574740872,719,3.97,0.001461031,8,0.31402697,426,3,19,1
7.531772274,801,0.85,0.005332861,6,0.406286789,429,2,17,1
7.562137538,940,0.58,0.017646906,8,0.407397433,419,4,8,1
7.552722595,949,1.49,0.021515076,7,0.366881772,402,4,7,1
7.569055731,817,0.46,0.009762131,7,0.347072687,391,4,12,2
7.511881448,729,2.34,0.021742761,7,0.306963852,395,3,11,2
7.515719484,974,0.79,0.025282372,8,0.392652287,429,4,1,1
7.550446892,635,0.2,0.008344138,8,0.34834679,426,1,17,1
7.524446694,854,0.98,0.029204153,7,0.368251832,421,3,8,1
7.571588472,979,1.32,0.01666462,7,0.38009625,413,3,1,1
7.537180361,914,2.16,0.020850883,8,0.329923628,413,1,14,1
7.535018762,904,0.76,0.017001523,6,0.337277009,398,4,6,0
7.548731104,972,1.09,0.027974852,7,0.340484198,422,1,15,1
7.587344518,651,0.82,0.004484791,8,0.359521592,404,3,10,1
7.532289301,667,3.64,0.004904486,7,0.356532411,421,2,10,1
7.502897411,661,2.94,0.012092378,8,0.307721622,424,2,5,1
7.597166922,750,1.55,0.006098045,8,0.350757934,421,1,19,1
7.557582023,816,3.46,0.016078661,7,0.301908134,393,2,7,2
7.514495406,623,3.32,0.01882649,7,0.380803293,411,3,16,1
7.535089953,860,3.67,0.006225588,7,0.403439432,419,2,18,1
7.568855577,927,1.22,0.019823122,7,0.32717664,410,2,12,1
7.53202401,796,1.94,0.008197999,6,0.30783985,417,3,7,1
7.542783984,699,3.47,0.003561908,8,0.393495737,399,4,5,0
7.571065929,752,4.18,0.010443253,8,0.30369096,412,1,6,1
7.547017685,715,0.59,0.011876856,8,0.408021734,426,2,20,1
7.591010757,766,3.99,0.01688331,7,0.400599819,402,3,17,1
7.553214571,741,3.16,0.007078237,8,0.360073603,396,2,12,2
7.526452688,663,1.87,0.006949312,8,0.367779995,394,3,1,2
7.529201051,894,0.91,0.00026291,7,0.372148945,392,2,7,0
7.595094559,944,1.55,0.000702042,8,0.347797827,406,1,19,1
7.523678769,745,1.24,0.025788493,7,0.394606332,417,3,13,1
7.588321956,826,2.6,0.012567841,6,0.301587267,393,3,12,2
7.583116057,808,1.52,0.017762742,8,0.393460428,391,1,6,2
7.539943383,963,3.21,0.022560441,8,0.346646651,425,4,15,1
7.579285326,771,1.09,0.024166859,8,0.368753211,415,4,3,1
7.519157514,895,2.79,0.014278889,8,0.404597721,419,1,17,1
7.532730634,870,2.12,0.008030233,6,0.39423486,410,4,14,1
7.569187423,801,3.65,0.003625089,6,0.37765967,410,3,11,1
7.594345718,912,0.43,0.029265922,8,0.354980271,415,1,9,1
7.569298208,725,0.79,0.025559359,8,0.375612209,398,1,12,2
7.561975631,711,0.48,0.019607683,8,0.305783396,409,3,15,1
7.523093628,964,3.62,0.012162388,6,0.36485248,391,3,3,0
7.50005717,683,0.46,0.012242336,8,0.370508377,424,3,11,1
7.561773327,979,1.55,0.028737579,8,0.369325415,392,1,7,0
7.543787393,646,3.19,0.018269686,6,0.380856091,391,2,6,2
7.500473172,826,0.49,0.024807697,7,0.301059369,409,3,15,1
7.550003415,856,2.59,0.014462159,8,0.352592077,407,3,2,1
7.52603412,936,2.72,0.023841287,8,0.305185146,408,3,10,1
7.592970068,668,1.58,0.022517778,8,0.312482397,399,4,13,2
7.50212277,749,2.97,0.026404654,6,0.320153604,415,3,15,1
7.594494403,760,0.7,0.003456037,8,0.363442935,410,2,10,1
7.553168749,755,0.61,0.025171613,7,0.31419044,427,3,14,1
7.552784608,948,3.08,0.009644061,6,0.31112487,429,2,19,1
7.594546963,754,1.6,0.025419594,8,0.319455578,402,4,16,1
7.557785312,663,1.8,0.026879401,6,0.387515962,408,2,11,1
7.501386969,861,4.15,0.021351425,7,0.311516525,414,3,10,1
7.566774156,670,1.31,0.016808889,7,0.303066921,403,3,2,1
7.526840701,751,2.13,0.021066354,8,0.361286077,410,1,4,1
7.511805066,693,1.08,0.018864288,8,0.396601449,413,4,9,1
7.594145243,916,0.33,0.023980264,7,0.337650558,427,2,16,1
7.561885957,748,2.54,0.011028681,7,0.401252433,429,1,18,1
7.568928498,956,2.77,0.017566839,8,0.400345069,400,2,12,1
7.582983209,835,0.76,0.015235455,7,0.349534429,420,1,4,1
7.548620679,689,2.55,0.005616308,6,0.323018103,405,2,19,1
7.512912154,913,0.19,0.026985771,6,0.352532527,397,2,2,0
7.597234283,690,2.12,0.013310076,7,0.328688189,414,2,10,1
7.566290552,832,3.08,0.025953894,8,0.409800141,400,4,1,1
7.536898952,647,2.31,0.006356717,8,0.37716024,392,4,13,2
7.504073488,893,1.48,0.006578099,8,0.375723421,426,2,4,1
7.581371084,725,0.35,0.001495855,7,0.306987245,412,2,15,1
7.581308001,922,2.61,0.015076756,7,0.305126909,405,3,11,1
7.57188022,664,2.73,0.006605352,6,0.328525414,421,3,7,1
7.594949146,759,4.08,0.01318893,6,0.334197525,425,1,11,1
7.574914372,747,3.91,0.002200506,8,0.405572074,430,1,11,1
7.593696685,813,0.85,0.004611016,8,0.33607722,406,2,15,1
7.573184052,846,3.87,0.027735061,8,0.401154659,402,2,3,1
7.51898666,721,0.2,0.017795025,7,0.407474173,422,2,18,1
7.536811173,756,2.07,0.000980362,8,0.309960768,423,1,7,1
7.598016283,784,0.38,0.017587971,8,0.399138813,430,2,6,1
7.52512756,808,2.5,0.014064877,7,0.375428542,412,3,9,1
7.582847475,663,3.78,0.011164321,8,0.407139814,405,1,18,1
7.540955551,738,3.69,0.027862986,6,0.349758387,398,2,11,2
7.573992928,764,3.84,0.025395284,8,0.324470499,398,1,14,2
7.552746882,957,1.55,0.014641588,7,0.348677034,419,1,12,1
7.54859107,688,0.41,0.020175295,8,0.364973301,420,3,18,1
7.500074555,938,2.33,0.009614167,7,0.363516457,413,2,3,1
7.544130141,963,3.96,0.019309201,8,0.342871257,428,1,9,1
7.503308787,879,3.15,0.002069349,8,0.390899003,401,3,7,1
7.510875969,756,1.31,0.027495507,8,0.409106577,405,1,4,1
7.540879811,880,0.67,0.014505847,8,0.404776829,422,4,10,1
7.527583304,831,2.9,0.011313065,7,0.330188877,411,4,13,1
7.531781673,690,0.25,0.022658873,7,0.327507561,397,3,8,2
7.562552208,689,2.89,0.000530365,6,0.403065269,425,3,14,1
7.515079659,953,0.26,0.025840727,7,0.337222333,418,1,8,1
7.522448064,644,4.18,0.007068114,7,0.394482928,399,1,18,2
7.546382392,648,1.55,0.020058586,7,0.332143629,403,3,3,1
7.510998181,677,0.46,0.023278332,8,0.409436212,409,1,19,1
7.52724718,829,2.22,0.015500847,6,0.400473146,398,3,7,0
7.568699739,730,3,0.021814631,7,0.387849696,399,2,13,2
7.526081293,643,0.45,0.013371535,7,0.386777416,427,2,2,1
7.551460718,651,2.31,0.010889649,8,0.325485485,395,4,12,2
7.593410588,640,4.08,0.020881458,7,0.371611237,430,4,9,1
7.550743466,860,3.56,0.028009727,8,0.374104968,402,1,11,1
7.525099961,933,0.42,0.008716143,8,0.306403924,408,4,19,1
7.53672119,631,0.35,0.024911493,6,0.308416517,391,2,3,2
7.538339233,774,3.96,0.020056981,8,0.303112076,397,1,13,2
7.542536156,735,3.98,0.006762184,8,0.364054812,430,1,8,1
7.522827843,877,3.27,0.006312415,6,0.351185505,414,1,8,1
7.540516565,809,1.45,0.010338109,7,0.406251067,406,3,1,1
7.504721252,659,3.83,0.01738085,7,0.305429149,430,1,13,1
7.579664973,791,1.78,0.017643917,6,0.327097041,415,2,20,1
7.55383209,823,3.72,0.007096289,6,0.383205966,393,4,4,2
7.543924539,790,1.78,0.029963563,7,0.344012512,405,1,14,1
7.592321432,888,2.55,0.001779001,6,0.329435126,418,2,1,1
7.54964354,831,3.36,0.024218928,6,0.346503826,427,2,14,1
7.564053739,641,3.2,0.023447978,7,0.361586843,407,4,16,1
7.566711612,912,3.36,0.027977979,7,0.375354384,412,2,19,1
7.578227132,729,3.16,0.008941088,8,0.302060212,399,3,7,2
7.504858166,763,0.63,0.027688951,6,0.352578604,405,1,20,1
7.544022381,910,2.86,0.019815829,6,0.372675757,421,4,19,1
7.554506307,918,1.69,0.0180973,8,0.378395996,407,4,7,1
7.522368779,697,1.02,0.026485859,8,0.314299313,430,1,13,1
7.585009458,642,3.63,0.005137381,7,0.365907819,392,1,11,2
7.591792745,885,2.95,0.026706445,6,0.337269321,404,4,20,1
7.595197227,679,0.3,0.006134389,6,0.389239652,399,1,5,2
7.510855676,766,3.46,0.006537604,7,0.319437811,394,1,10,2
7.562898355,864,2.22,0.006475512,7,0.401301769,426,2,6,1
7.519245517,941,0.48,0.010843292,8,0.305438331,416,4,11,1
7.504651713,714,3.35,0.000840496,6,0.374213804,394,4,2,0
7.532613536,812,0.97,0.029969487,6,0.40987786,398,3,9,0
7.598399171,812,1.7,0.00551656,7,0.392199629,400,2,2,1
7.582762482,696,3.49,0.023281096,8,0.382868665,417,2,2,1
7.587865982,688,0.8,0.021258226,8,0.393817024,428,4,16,1
7.587281245,903,4.01,0.025530582,7,0.405077325,395,1,20,0
7.564326103,928,2.11,0.025154284,7,0.369791637,417,1,16,1
7.534296583,924,3.15,0.012013665,7,0.336844932,401,4,5,1
7.563061983,857,0.4,0.015763645,6,0.404522177,424,1,6,1
7.538629659,742,2.6,0.001955288,7,0.375837399,398,3,16,0
7.543402348,773,1.1,0.0150759,7,0.316822332,429,4,16,1
7.500386623,755,1.65,0.023604184,6,0.367978055,399,4,10,2
7.501184341,734,1.72,0.021563846,7,0.401136864,399,2,18,0
7.552010304,845,3.97,0.007938346,8,0.402411878,430,3,7,1
7.54469175,882,1.06,0.003635778,8,0.372655365,408,1,17,1
7.510217599,652,0.62,0.015340742,7,0.337124705,418,4,2,1
7.583210129,830,0.44,0.028850506,6,0.369135323,413,2,6,1
7.584051071,692,0.11,0.000681501,8,0.388922049,400,3,9,1
7.585790874,805,3.79,0.023377785,7,0.303143453,397,1,4,2
7.586388143,774,2.37,0.027004331,7,0.312581386,401,1,6,1
7.554406755,961,3.5,0.018576068,6,0.395490704,402,1,14,1
7.52292196,932,1.4,0.020789935,6,0.330591923,415,2,8,1
7.54063322,714,2.2,0.00964451,6,0.30432763,428,1,9,1
7.501314391,659,0.74,0.013002412,8,0.33748554,396,4,13,2
7.598066413,636,2.22,0.000161541,7,0.384264348,423,4,12,1
7.598064386,943,2.4,0.006522896,7,0.337429288,391,3,17,0
7.578857021,968,0.8,0.027484997,8,0.383361534,409,2,14,1
7.577817356,835,2.34,0.018030894,7,0.409675288,406,4,17,1
7.567589358,737,0.2,0.016450974,7,0.35744571,422,4,13,1
7.524059513,806,0.49,0.027600141,8,0.382651589,400,4,10,1
7.531742085,909,0.18,0.018894159,6,0.343188975,417,1,16,1
7.512308171,803,3.75,0.020261003,7,0.328239614,410,4,8,1
7.529174568,917,2.52,0.026423801,6,0.34716986,408,3,1,1
7.567155712,753,3.07,0.029547297,7,0.366063872,400,3,13,1
7.521899596,978,2.27,0.010083908,8,0.372148388,430,4,10,1
7.582560546,950,0.56,0.025102979,7,0.40273794,426,1,3,1
7.598294883,659,1.27,0.028261218,7,0.350212715,390,1,3,2
7.535442187,839,3.58,0.018616859,8,0.38904095,393,2,6,2
7.532603381,888,3.91,0.013339323,8,0.346264752,423,1,10,1
7.525429004,866,0.69,0.003571637,6,0.309665512,423,4,12,1
7.583496523,727,3.5,0.010166157,6,0.364786019,417,1,7,1
7.585060563,707,2.74,0.015394512,7,0.368230285,390,4,20,2
7.589883801,862,3.59,0.027413261,6,0.373446422,406,2,11,1
7.521467129,703,0.52,0.02236574,7,0.305757496,391,2,7,2
7.503607113,640,3.98,0.025257559,6,0.391794892,390,3,15,2
7.540383243,702,2.49,0.02786308,8,0.329535831,401,4,5,1
7.568145359,647,0.44,0.025534651,6,0.369462018,428,2,6,1
7.52222293,691,3.36,0.027583774,8,0.345698581,415,2,17,1
7.580084059,792,1.78,0.021892337,6,0.344013465,404,4,3,1
7.52815981,839,1.77,0.022923688,8,0.303868872,401,1,20,1
7.533692991,892,2.18,0.002483708,7,0.408142423,410,1,16,1
7.565288791,651,3.66,0.016735962,8,0.328117292,404,1,11,1
7.563271646,748,3.87,0.000427077,8,0.305567127,396,4,18,0
7.552877698,700,3.35,0.014100763,6,0.315032234,403,3,2,1
7.560245456,692,3.51,0.004948873,8,0.33094345,404,2,6,1
7.575484323,772,0.57,0.014291516,7,0.307201263,412,1,3,1
7.501174463,634,3.79,0.022372307,6,0.401560598,411,3,16,1
7.545782511,956,3.05,0.016013163,8,0.363295998,424,2,14,1
7.50094715,772,1.1,0.012148755,8,0.352674427,429,4,13,1
7.529952634,634,1.47,0.006027552,8,0.330266917,393,1,6,2
7.501860325,729,1.07,0.025175142,8,0.306728587,397,1,16,2
7.560953808,921,3.57,0.016000248,6,0.36386878,402,4,3,1
7.576467192,848,0.32,0.000988468,7,0.33484329,419,2,20,1
7.570220341,850,3.22,0.026342329,8,0.407498256,390,1,19,0
7.594494375,670,3.26,0.012194498,8,0.38662247,426,2,6,1
7.566176123,725,1.46,0.018170894,8,0.319673742,410,3,5,1
